Year,Month,Day,Temperature_Max,Temperature_Avg,Temperature_Min,Dew_Point_Max,Dew_Point_Avg,Dew_Point_Min,Humidity_Max,Humidity_Avg,Humidity_Min,Wind_Speed_Max,Wind_Speed_Avg,Wind_Speed_Min,Pressure_Max,Pressure_Avg,Pressure_Min,Total
2018,11,22,70,66.2,59,59,54.4,52,94,66.0,53,16,6.7,2,30.2,30.1,30.1,0.00
2018,11,23,73,67.0,63,63,55.0,52,94,65.8,50,9,4.4,0,30.2,30.1,30.0,0.00
2018,11,24,77,68.4,61,64,59.9,57,94,75.3,54,6,3.5,2,30.1,30.0,30.0,0.00
2018,11,25,81,71.2,64,64,61.8,59,100,74.0,54,12,4.8,0,30.1,30.1,30.0,0.00
2018,11,26,79,71.7,66,66,60.7,57,94,70.1,50,10,4.2,0,30.2,30.1,30.0,0.00
2018,11,27,79,69.4,61,61,57.6,55,94,67.8,50,6,2.6,0,30.1,30.1,30.0,0.00
2018,11,28,79,69.4,61,61,60.0,57,94,73.7,51,6,2.9,0,30.1,30.1,30.0,0.00
2018,11,29,79,70.8,63,63,61.2,57,94,72.2,54,7,3.1,0,30.2,30.1,30.0,0.00
2018,11,30,82,75.0,68,73,66.6,63,94,76.3,58,8,5.3,2,30.1,29.4,0.0,0.00
2018,12,1,81,75.3,73,73,72.4,70,100,91.3,70,10,5.4,1,30.0,29.9,29.9,0.00
2018,12,2,86,78.0,73,75,71.8,68,100,82.9,58,12,7.9,5,29.9,29.9,29.8,0.00
2018,12,3,86,78.4,73,75,71.0,68,100,78.7,58,13,8.5,5,29.9,29.9,29.8,0.00
2018,12,4,86,78.9,75,77,72.5,70,100,82.2,58,13,8.2,3,30.0,29.9,29.9,0.00
2018,12,5,86,78.1,73,75,71.7,68,100,82.0,58,14,9.7,5,30.0,29.9,29.8,0.00
2018,12,6,86,77.7,73,75,71.4,68,100,82.3,58,13,7.7,3,29.9,29.9,29.8,0.00
2018,12,7,81,73.3,63,75,67.6,59,100,83.4,61,14,9.6,3,30.1,30.0,29.9,0.00
2018,12,8,63,59.8,57,61,55.7,52,100,87.4,72,16,11.0,6,30.2,30.1,30.0,0.00
2018,12,9,57,57.0,55,57,54.5,52,100,91.4,82,12,7.8,5,30.2,30.1,30.1,0.00
2018,12,10,68,62.2,57,55,53.7,50,88,73.7,64,7,5.2,3,30.2,30.1,30.0,0.00
2018,12,11,63,58.2,54,55,53.0,50,100,83.0,68,14,9.3,5,30.3,30.2,30.1,0.00
2018,12,12,55,54.0,52,52,49.5,45,94,86.2,67,13,7.8,3,30.4,30.3,30.2,0.00
2018,12,13,59,56.2,54,50,46.5,45,88,70.8,63,13,7.4,5,30.4,30.3,30.2,0.00
2018,12,14,64,59.6,55,52,48.1,45,72,65.9,59,12,6.9,0,30.3,30.3,30.2,0.00
2018,12,15,64,61.4,59,54,51.0,48,72,68.4,63,8,5.5,2,30.3,30.2,30.1,0.00
2018,12,16,66,62.4,59,54,52.0,50,82,68.7,56,12,6.7,2,30.3,30.2,30.2,0.00
2018,12,17,73,64.0,57,55,50.5,46,94,62.6,44,12,5.6,2,30.3,30.2,30.1,0.00
2018,12,18,73,64.0,55,57,52.8,50,100,68.6,46,8,3.2,0,30.2,30.1,30.0,0.00
2018,12,19,79,68.7,59,66,59.8,55,94,75.1,54,10,5.4,2,30.1,30.0,29.9,0.00
2018,12,20,82,73.1,66,70,65.3,61,100,78.9,54,12,6.0,3,30.0,29.9,29.8,0.00
2018,12,21,82,75.7,72,72,68.4,64,100,79.5,58,10,5.4,1,29.9,29.9,29.8,0.00
2018,12,22,82,76.0,72,73,70.2,66,100,82.8,62,13,6.9,2,30.0,29.9,29.9,0.00
2018,12,23,81,74.3,70,72,68.3,63,100,83.0,61,10,6.0,3,30.0,30.0,29.9,0.00
2018,12,24,77,70.3,66,63,60.3,57,83,70.8,60,13,8.8,3,30.1,30.0,29.9,0.00
2018,12,25,81,72.2,66,64,63.0,61,88,73.7,54,14,8.2,5,29.9,29.9,29.8,0.00
2018,12,26,82,73.7,68,70,66.7,61,100,80.6,51,12,6.2,2,29.9,29.9,29.8,0.00
2018,12,27,79,72.0,66,70,65.2,57,100,80.5,61,13,7.8,2,30.0,29.9,29.9,0.00
2018,12,28,66,60.6,55,61,57.7,54,100,91.1,73,14,10.5,7,30.2,30.1,30.0,0.00
2018,12,29,57,54.5,52,55,48.3,45,100,80.4,63,16,10.9,6,30.3,30.3,30.2,0.00
2018,12,30,52,49.5,48,48,42.6,39,94,77.4,66,14,9.7,6,30.4,30.4,30.3,0.00
2018,12,31,57,52.0,48,43,41.9,41,82,68.6,55,13,7.2,3,30.4,30.4,30.3,0.00
2019,1,1,55,53.5,52,43,41.3,39,67,64.0,58,13,7.9,5,30.4,30.3,30.3,0.00
2019,1,2,63,57.4,52,50,44.4,41,72,62.4,55,13,7.1,2,30.4,30.3,30.2,0.00
2019,1,3,64,59.3,55,52,47.8,45,72,65.7,59,9,6.1,3,30.3,30.2,30.2,0.00
2019,1,4,66,61.0,55,57,53.9,50,100,78.0,68,7,4.7,2,30.3,30.2,30.1,0.00
2019,1,5,72,66.0,61,61,59.0,55,100,79.5,64,7,4.3,0,30.2,30.1,30.0,0.00
2019,1,6,68,64.4,61,63,59.4,55,100,84.6,64,8,6.4,5,30.2,30.1,30.0,0.00
2019,1,7,68,64.9,63,68,64.8,63,100,99.9,94,8,4.6,1,30.1,30.1,30.0,0.00
2019,1,8,64,62.6,59,64,61.6,55,100,97.1,82,15,10.0,3,30.1,30.1,30.0,0.00
2019,1,9,59,56.1,55,59,56.1,55,100,100.0,100,12,7.0,3,30.2,30.1,30.1,0.00
2019,1,10,61,58.9,55,61,58.9,55,100,100.0,100,7,3.1,1,30.1,30.1,30.0,0.00
2019,1,11,66,63.8,61,66,62.1,0,100,97.2,0,6,2.4,0,30.1,29.4,0.0,0.00
2019,1,12,73,67.7,64,70,66.3,64,100,96.1,78,9,4.5,0,30.1,30.0,29.9,0.00
2019,1,13,73,69.0,66,70,67.5,66,100,95.3,83,10,6.3,3,30.1,30.0,29.9,0.00
2019,1,14,75,70.1,66,72,68.5,64,100,95.2,69,13,8.4,6,30.0,30.0,29.9,0.00
2019,1,15,70,66.4,61,70,62.3,48,100,87.6,63,16,9.3,3,30.1,30.0,29.9,0.00
2019,1,16,59,56.0,54,54,50.2,48,100,82.3,67,13,7.8,3,30.2,30.1,30.1,0.00
2019,1,17,61,57.6,54,50,47.7,45,88,70.2,63,12,6.0,1,30.3,30.2,30.2,0.00
2019,1,18,63,59.5,57,57,50.9,48,94,73.7,63,6,4.2,0,30.2,30.1,30.0,0.00
2019,1,19,70,64.5,59,63,56.9,54,94,77.6,64,6,2.2,0,30.1,30.0,29.9,0.00
2019,1,20,68,65.1,64,66,64.3,59,100,97.2,78,7,3.2,0,30.1,30.0,30.0,0.00
2019,1,21,66,60.4,57,66,52.7,46,100,76.8,59,15,8.9,1,30.3,30.2,30.1,0.00
2019,1,22,66,59.7,55,48,45.5,43,72,59.5,46,9,6.0,2,30.3,30.2,30.1,0.00
2019,1,23,66,61.1,54,54,50.6,48,82,68.5,59,8,4.5,2,30.2,30.1,30.0,0.00
2019,1,24,66,63.6,61,63,54.8,52,100,72.5,64,7,4.1,0,30.1,30.1,30.0,0.00
2019,1,25,68,64.9,63,64,63.1,63,100,93.5,83,7,3.9,0,30.2,29.5,0.0,0.00
2019,1,26,72,65.7,61,64,59.8,55,100,82.6,60,7,4.0,1,30.3,30.2,30.1,0.00
2019,1,27,72,64.1,55,64,58.3,55,100,83.2,60,10,4.5,0,30.3,30.1,30.0,0.00
2019,1,28,77,67.8,61,63,60.5,59,100,79.3,54,12,7.0,2,30.2,30.1,30.0,0.00
2019,1,29,75,69.7,64,68,62.8,59,100,79.9,61,9,5.7,1,30.1,30.0,30.0,0.00
2019,1,30,81,72.7,68,70,66.2,61,100,82.0,58,16,10.5,6,30.1,30.0,29.9,0.00
2019,1,31,81,72.5,68,70,66.0,63,100,82.1,58,14,6.4,2,30.1,30.1,30.0,0.00
2019,2,1,75,69.9,66,70,63.7,59,100,81.6,61,12,7.2,2,30.2,30.1,30.0,0.00
2019,2,2,77,69.8,64,64,61.8,59,94,75.6,57,12,8.1,3,30.0,30.0,29.9,0.00
2019,2,3,77,71.6,66,68,65.5,64,100,82.4,65,9,6.1,3,30.0,30.0,29.9,0.00
2019,2,4,81,73.6,70,72,68.3,66,100,85.0,61,13,7.8,3,30.1,30.0,29.9,0.00
2019,2,5,82,74.4,68,73,68.4,64,100,83.4,54,10,6.6,3,30.0,29.9,29.9,0.00
2019,2,6,84,76.4,72,73,69.3,66,100,80.3,55,16,10.3,6,29.9,29.8,29.7,0.00
2019,2,7,86,77.2,70,73,69.5,66,100,78.9,55,14,7.8,2,29.9,29.8,29.7,0.00
2019,2,8,88,77.4,70,75,69.4,66,100,78.2,49,15,8.2,3,29.9,29.8,29.7,0.00
2019,2,9,86,77.0,72,72,68.3,66,100,75.5,55,16,9.0,2,30.0,29.9,29.8,0.00
2019,2,10,82,77.2,73,75,69.6,66,100,78.2,62,14,10.0,3,30.1,30.0,29.9,0.00
2019,2,11,75,68.7,61,73,64.9,59,100,87.2,68,13,9.6,5,30.2,30.1,30.1,0.00
2019,2,12,72,66.6,61,70,65.3,61,100,96.1,88,12,7.8,6,30.2,30.1,30.1,0.00
2019,2,13,77,71.5,68,72,68.8,66,100,91.4,69,14,9.3,6,30.1,30.1,30.0,0.00
2019,2,14,81,73.4,68,72,68.0,64,100,84.9,58,15,9.3,6,30.1,30.0,29.9,0.00
2019,2,15,79,73.9,72,75,70.6,66,100,90.0,65,14,8.7,5,30.1,30.0,29.9,0.00
2019,2,16,77,74.0,72,75,73.0,72,100,97.2,89,13,8.7,6,30.0,29.9,29.8,0.00
2019,2,17,73,72.4,72,73,72.4,72,100,100.0,100,14,10.9,7,29.9,29.8,29.8,0.00
2019,2,18,84,73.4,64,73,68.5,64,100,85.8,58,16,7.9,3,29.9,29.8,29.7,0.00
2019,2,19,82,76.1,73,75,71.2,66,100,86.2,65,14,9.5,7,29.9,29.9,29.8,0.00
2019,2,20,84,78.3,73,77,72.2,70,100,82.8,62,16,9.9,5,30.0,29.9,29.8,0.00
2019,2,21,88,79.2,73,77,72.2,63,100,80.2,58,17,9.8,5,30.0,29.9,29.8,0.00
2019,2,22,72,64.5,61,63,56.7,54,100,76.1,64,15,11.1,6,30.0,29.9,29.9,0.00
2019,2,23,63,61.3,59,63,60.1,50,100,96.2,68,15,8.3,1,30.0,29.9,29.8,0.00
2019,2,24,63,60.3,57,57,50.2,48,100,70.4,59,12,8.3,5,30.1,30.0,29.9,0.00
2019,2,25,64,60.4,57,57,54.6,52,100,82.3,64,9,6.8,5,30.1,30.0,29.9,0.00
2019,2,26,66,62.6,59,64,61.1,54,100,94.7,77,7,4.2,2,30.0,30.0,29.9,0.00
2019,2,27,75,68.2,63,70,64.7,61,100,89.7,69,8,4.4,1,29.9,29.9,29.8,0.00
2019,2,28,79,73.4,70,73,70.9,66,100,92.3,65,13,5.2,0,29.9,29.9,29.8,0.00
2019,3,1,81,74.7,68,73,70.4,66,100,87.6,65,16,9.6,3,29.9,29.9,29.8,0.00
2019,3,2,84,76.4,72,75,71.9,70,100,87.0,62,14,9.8,6,29.9,29.8,29.7,0.00
2019,3,3,86,77.2,73,75,70.2,64,100,80.5,58,16,7.6,3,29.8,29.8,29.7,0.00
2019,3,4,75,72.8,72,73,67.5,63,100,84.2,69,13,7.1,2,29.8,29.8,29.7,0.00
2019,3,5,86,78.2,73,77,73.6,70,100,86.7,62,13,9.2,6,29.8,29.7,29.7,0.00
2019,3,6,77,72.8,66,77,64.8,57,100,76.8,61,17,10.9,5,29.9,29.8,29.7,0.00
2019,3,7,66,64.1,63,63,57.1,55,100,78.2,68,10,7.3,2,30.0,29.9,29.9,0.00
2019,3,8,68,63.2,61,63,59.8,57,100,89.2,68,8,6.2,3,30.0,29.9,29.8,0.00
2019,3,9,72,66.0,63,68,64.5,63,100,94.7,83,13,5.8,2,29.9,29.8,29.7,0.00
2019,3,10,72,67.3,64,61,55.3,52,88,65.4,56,10,6.4,1,30.0,29.9,29.9,0.00
2019,3,11,79,71.2,66,61,58.8,57,83,65.8,50,7,3.8,0,30.0,29.9,29.9,0.00
2019,3,12,79,71.5,64,68,62.9,59,100,76.2,51,10,6.7,3,30.0,29.9,29.9,0.00
2019,3,13,79,73.6,70,64,63.0,61,83,69.9,61,12,5.9,2,30.0,29.9,29.8,0.00
2019,3,14,82,76.6,72,72,65.7,63,83,69.6,58,13,4.5,1,30.0,30.0,29.9,0.00
2019,3,15,73,69.5,66,64,57.9,55,73,66.9,64,13,8.6,6,30.2,30.1,30.0,0.00
2019,3,16,64,63.5,63,64,62.9,57,100,97.9,77,9,7.1,5,30.1,30.1,30.0,0.00
2019,3,17,64,63.7,63,64,63.7,63,100,100.0,100,8,5.0,2,30.1,30.0,29.9,0.00
2019,3,18,66,64.4,64,66,64.4,64,100,100.0,100,8,4.9,2,30.1,30.0,29.9,0.00
2019,3,19,75,69.5,64,75,69.5,64,100,100.0,100,13,5.7,1,30.0,29.9,29.7,0.00
2019,3,20,81,75.2,70,77,74.2,70,100,97.2,89,13,6.3,1,29.9,29.8,29.7,0.00
2019,3,21,88,79.8,75,79,74.2,70,100,84.3,62,14,8.5,3,29.8,29.7,29.6,0.00
2019,3,22,88,80.8,75,79,73.9,70,100,80.5,58,12,8.1,5,29.8,29.8,29.7,0.00
2019,3,23,79,73.2,66,79,66.2,55,100,80.2,61,20,10.8,3,30.0,29.9,29.8,0.00
2019,3,24,66,63.8,63,55,53.5,52,77,68.7,64,12,7.4,3,30.1,30.0,29.9,0.00
2019,3,25,70,65.6,61,61,57.3,54,100,75.9,64,10,5.9,3,30.1,30.0,29.9,0.00
2019,3,26,70,67.7,64,70,65.2,57,100,92.2,73,8,4.8,2,30.1,30.0,29.9,0.00
2019,3,27,79,72.7,68,75,70.0,66,100,92.0,69,12,3.2,0,30.0,29.9,29.8,0.00
2019,3,28,82,76.5,72,75,71.7,68,100,86.7,65,10,4.7,2,29.9,29.8,29.7,0.00
2019,3,29,81,76.8,70,75,70.8,66,100,83.1,61,14,6.6,2,29.8,29.8,29.7,0.00
2019,3,30,86,79.8,75,75,71.7,70,100,76.8,62,15,8.0,2,29.9,29.8,29.7,0.00
2019,3,31,88,80.3,75,79,75.5,72,100,86.4,62,13,8.3,5,29.9,29.9,29.8,0.00
2019,4,1,79,73.5,68,79,69.5,63,100,87.9,73,13,8.2,5,30.0,30.0,29.9,0.00
2019,4,2,79,72.0,66,77,69.7,66,100,93.1,69,9,6.5,2,30.0,29.9,29.8,0.00
2019,4,3,79,74.9,72,77,74.3,72,100,98.0,89,10,4.2,0,30.0,29.9,29.8,0.00
2019,4,4,79,74.5,68,73,69.8,63,100,85.9,65,14,5.8,1,30.0,29.9,29.8,0.00
2019,4,5,79,75.3,72,73,68.3,64,94,79.5,65,12,7.0,3,30.0,29.9,29.9,0.00
2019,4,6,79,75.0,72,77,74.6,72,100,98.8,89,9,6.0,3,29.9,29.9,29.8,0.00
2019,4,7,88,80.4,75,79,73.8,72,100,82.0,58,13,6.9,2,29.9,29.8,29.7,0.00
2019,4,8,88,81.6,77,81,76.2,73,100,85.5,62,14,8.3,1,29.8,29.8,29.7,0.00
2019,4,9,90,83.1,79,82,76.3,73,100,81.5,62,13,8.7,6,29.8,29.7,29.7,0.00
2019,4,10,88,81.8,79,81,77.9,73,100,89.0,66,12,7.9,3,29.8,29.7,29.7,0.00
2019,4,11,88,82.3,79,82,78.2,75,100,88.5,66,10,7.7,3,29.8,29.7,29.6,0.00
2019,4,12,84,81.2,79,81,75.0,70,100,82.2,70,13,9.0,5,29.8,29.7,29.7,0.00
2019,4,13,90,82.6,79,79,74.7,72,100,78.0,62,14,10.1,5,29.8,29.8,29.7,0.00
2019,4,14,88,81.8,75,81,76.7,72,100,85.4,66,14,9.2,5,29.9,29.8,29.7,0.00
2019,4,15,81,74.3,72,81,73.1,66,100,96.2,73,14,7.7,0,29.9,29.8,29.7,0.00
2019,4,16,77,73.3,72,73,71.0,64,100,92.5,69,12,6.0,1,29.9,29.8,29.8,0.00
2019,4,17,79,75.3,72,77,70.3,64,100,85.1,69,13,5.6,0,29.9,29.8,29.7,0.00
2019,4,18,90,82.5,75,82,78.5,75,100,88.7,66,13,8.7,3,29.7,29.6,29.5,0.00
2019,4,19,95,85.9,79,82,79.1,75,100,81.5,59,10,6.2,2,29.6,29.6,29.4,0.00
2019,4,20,99,86.5,79,82,80.0,75,100,82.5,53,12,7.0,2,29.6,29.5,29.4,0.00
2019,4,21,91,84.7,81,82,79.4,77,100,84.8,63,14,8.0,3,29.7,29.6,29.5,0.00
2019,4,22,95,84.7,77,82,73.7,68,100,71.0,52,16,9.0,3,29.7,29.6,29.6,0.00
2019,4,23,90,84.4,81,82,77.4,75,100,80.6,62,13,8.8,5,29.8,29.7,29.7,0.00
2019,4,24,95,84.9,77,81,76.5,73,100,77.3,53,16,7.8,2,29.8,29.7,29.6,0.00
2019,4,25,90,84.1,81,81,77.5,75,100,81.6,62,15,9.2,5,29.8,29.7,29.6,0.00
2019,4,26,91,84.5,81,81,77.5,75,100,80.8,59,16,9.6,3,29.8,29.7,29.6,0.00
2019,4,27,91,84.0,77,81,72.4,64,100,69.8,55,16,9.0,1,29.8,29.7,29.7,0.00
2019,4,28,91,82.3,73,81,75.8,73,100,82.5,59,23,9.9,5,29.8,29.7,29.7,0.00
2019,4,29,91,82.8,73,81,76.9,70,100,83.8,59,16,7.3,2,29.8,29.7,29.6,0.00
2019,4,30,79,76.0,73,79,75.5,68,100,98.6,69,13,6.7,2,29.8,29.7,29.6,0.00
2019,5,1,82,75.4,70,73,69.7,66,100,83.7,58,9,4.9,1,29.9,29.8,29.7,0.00
2019,5,2,81,76.6,73,73,70.2,66,100,81.9,61,7,4.4,1,29.9,29.8,29.7,0.00
2019,5,3,77,74.8,72,77,71.3,66,100,89.0,69,8,3.8,0,29.9,29.9,29.8,0.00
2019,5,4,77,74.2,72,77,73.7,72,100,98.4,89,7,4.1,2,29.9,29.8,29.7,0.00
2019,5,5,84,79.2,75,82,78.3,75,100,96.8,84,9,4.4,0,29.7,29.7,29.5,0.00
2019,5,6,86,81.5,79,81,78.6,75,100,91.2,70,10,7.5,6,29.7,29.6,29.6,0.00
2019,5,7,79,76.8,75,79,76.5,75,100,99.1,94,9,6.6,3,29.7,29.7,29.6,0.00
2019,5,8,77,75.7,73,77,71.7,66,100,87.8,69,10,7.3,2,29.8,29.7,29.6,0.00
2019,5,9,75,73.0,72,68,65.4,63,88,77.2,69,10,6.9,2,29.8,29.7,29.7,0.00
2019,5,10,79,74.3,72,72,67.2,63,100,78.6,65,7,4.2,1,29.9,29.8,29.7,0.00
2019,5,11,81,77.4,72,79,74.3,70,100,91.0,70,7,3.5,0,29.9,29.8,29.7,0.00
2019,5,12,90,82.5,77,81,77.1,75,100,85.3,62,13,8.2,3,29.8,29.7,29.7,0.00
2019,5,13,90,83.2,79,81,78.5,75,100,86.8,62,14,9.8,6,29.8,29.7,29.6,0.00
2019,5,14,91,83.7,79,82,79.5,75,100,88.5,62,14,7.3,2,29.7,29.7,29.6,0.00
2019,5,15,97,86.5,79,82,78.3,75,100,78.6,53,14,7.2,2,29.7,29.7,29.6,0.00
2019,5,16,99,88.2,81,84,79.3,75,100,76.5,56,14,7.2,2,29.7,29.6,29.5,0.00
2019,5,17,100,90.1,82,82,79.1,75,100,72.3,47,13,6.5,2,29.6,29.5,29.4,0.00
2019,5,18,104,91.3,82,82,78.4,77,100,67.8,45,12,7.0,2,29.6,29.5,29.4,0.00
2019,5,19,102,91.2,82,81,78.3,77,84,66.6,45,13,7.5,2,29.6,29.5,29.5,0.00
2019,5,20,95,87.6,82,81,77.0,72,89,70.8,59,13,8.5,5,29.8,29.7,29.6,0.00
2019,5,21,84,80.3,75,77,72.2,68,100,76.9,62,12,7.3,2,29.8,29.8,29.7,0.00
2019,5,22,86,79.7,73,72,69.0,66,94,70.0,58,12,5.9,1,29.9,29.8,29.7,0.00
2019,5,23,90,83.0,77,75,71.4,68,79,68.6,55,10,4.4,1,29.8,29.8,29.7,0.00
2019,5,24,91,83.8,79,81,76.2,70,100,79.2,59,15,8.3,5,29.8,29.7,29.6,0.00
2019,5,25,95,86.5,79,84,78.2,72,100,78.1,56,17,8.3,3,29.7,29.6,29.5,0.00
2019,5,26,97,87.7,81,84,79.9,75,100,79.5,53,15,6.9,3,29.6,29.6,29.4,0.00
2019,5,27,86,82.4,81,84,79.1,72,100,90.3,74,13,6.3,1,29.7,29.6,29.5,0.00
2019,5,28,88,82.6,79,82,76.9,73,100,83.9,66,15,6.7,0,29.7,29.7,29.6,0.00
2019,5,29,84,79.3,73,77,73.9,72,100,84.8,66,13,5.8,2,29.8,29.7,29.7,0.00
2019,5,30,86,81.9,77,82,77.8,75,100,87.4,70,8,6.7,2,29.7,29.7,29.6,0.00
2019,5,31,82,78.6,75,81,76.3,70,100,92.8,74,13,7.2,3,29.8,29.7,29.7,0.00
2019,6,1,77,75.2,73,77,72.5,68,100,91.7,74,9,6.0,2,29.8,29.7,29.7,0.00
2019,6,2,90,80.0,73,75,72.3,70,100,79.1,52,7,4.2,0,29.8,29.7,29.6,0.00
2019,6,3,90,83.6,77,84,76.5,72,100,80.7,62,12,5.3,3,29.7,29.7,29.6,0.00
2019,6,4,95,85.9,77,84,78.3,73,100,80.7,53,15,6.0,2,29.7,29.7,29.5,0.00
2019,6,5,97,84.9,77,84,79.0,70,100,84.7,56,26,6.5,1,29.7,29.6,29.5,0.00
2019,6,6,97,84.6,77,86,80.2,73,100,88.3,56,18,6.9,1,29.7,29.7,29.6,0.00
2019,6,7,93,85.8,79,86,80.9,77,100,86.0,66,13,8.2,5,29.8,29.7,29.6,0.00
2019,6,8,93,89.9,86,79,77.8,77,79,67.2,59,13,8.9,6,29.7,29.6,29.6,0.00
2019,6,9,100,90.6,82,86,79.8,75,100,73.2,47,14,7.9,3,29.6,29.5,29.4,0.00
2019,6,10,88,86.7,86,81,80.3,79,84,81.0,75,9,8.3,7,29.6,29.6,29.5,0.00
2019,6,11,93,87.7,84,82,78.7,75,94,74.9,62,13,7.0,3,29.6,29.5,29.5,0.00
2019,6,12,100,91.1,82,84,80.8,77,100,73.7,50,14,6.8,2,29.6,29.5,29.4,0.00
2019,6,13,88,86.0,82,82,77.3,73,89,75.4,70,10,6.7,3,29.6,29.6,29.5,0.00
2019,6,14,93,86.1,81,81,76.9,73,100,74.6,59,10,7.5,5,29.6,29.6,29.5,0.00
2019,6,15,95,89.2,82,84,80.9,79,100,77.5,59,14,6.7,2,29.6,29.5,29.4,0.00
2019,6,16,97,89.2,84,82,80.0,73,94,74.6,56,14,8.0,5,29.6,29.5,29.4,0.00
2019,6,17,93,85.8,77,84,78.1,72,100,78.7,62,21,9.0,2,29.7,29.6,29.5,0.00
2019,6,18,86,81.1,77,82,79.2,75,100,93.9,74,9,5.6,2,29.7,29.6,29.6,0.00
2019,6,19,95,86.9,81,86,79.7,75,100,80.4,59,14,8.1,3,29.7,29.6,29.5,0.00
2019,6,20,95,89.2,84,86,80.4,77,94,76.4,56,10,7.5,5,29.7,29.6,29.5,0.00
2019,6,21,100,91.6,84,84,79.4,77,94,68.3,50,15,7.5,2,29.6,29.6,29.5,0.00
2019,6,22,102,92.2,86,84,80.7,77,94,69.8,47,18,9.4,3,29.6,29.5,29.4,0.00
2019,6,23,97,90.4,86,82,79.9,75,84,71.2,60,13,8.6,6,29.6,29.6,29.5,0.00
2019,6,24,84,80.2,77,81,78.0,73,100,93.6,70,14,7.0,2,29.7,29.6,29.6,0.00
2019,6,25,93,85.0,79,82,78.2,72,100,80.7,62,15,4.7,1,29.7,29.6,29.5,0.00
2019,6,26,99,89.1,79,81,77.0,72,100,69.2,50,12,4.8,2,29.6,29.5,29.4,0.00
2019,6,27,99,90.1,82,82,77.9,75,100,68.3,50,10,6.4,2,29.5,29.4,29.3,0.00
2019,6,28,102,91.8,86,82,79.0,75,89,67.1,47,15,6.8,2,29.4,29.4,29.3,0.00
2019,6,29,100,92.2,84,82,79.6,77,94,67.7,47,15,6.7,3,29.5,29.4,29.4,0.00
2019,6,30,90,83.9,77,82,78.4,73,100,84.2,62,12,5.4,2,29.6,29.6,29.5,0.00
2019,7,1,90,84.4,81,82,78.8,75,100,84.0,62,14,6.7,0,29.6,29.6,29.5,0.00
2019,7,2,95,85.6,81,84,79.3,75,100,82.8,59,13,5.1,1,29.6,29.5,29.5,0.00
2019,7,3,97,87.7,82,82,78.0,73,100,74.3,56,14,9.3,3,29.5,29.4,29.3,0.00
2019,7,4,86,81.0,79,82,79.6,72,100,96.2,62,20,11.3,3,29.6,29.4,29.4,0.00
2019,7,5,97,87.5,81,84,79.5,77,100,79.0,53,12,6.6,3,29.6,29.5,29.5,0.00
2019,7,6,97,90.4,82,84,78.4,75,100,70.3,50,8,5.8,2,29.5,29.5,29.4,0.00
2019,7,7,99,91.2,84,84,77.1,73,94,64.4,50,10,5.1,0,29.5,29.5,29.4,0.00
2019,7,8,100,92.4,84,82,78.2,75,94,64.6,47,10,5.4,2,29.5,29.5,29.4,0.00
2019,7,9,95,88.5,82,81,75.3,70,70,64.9,55,16,6.7,0,29.6,29.5,29.4,0.00
2019,7,10,86,82.1,75,79,74.5,70,100,78.3,66,8,4.4,2,29.7,29.6,29.5,0.00
2019,7,11,93,86.2,79,81,77.8,75,100,77.2,56,9,5.7,2,29.7,29.6,29.6,0.00
2019,7,12,99,90.3,82,82,77.2,75,94,66.6,50,9,4.7,2,29.6,29.6,29.5,0.00
2019,7,13,99,90.9,82,79,76.3,73,79,62.9,53,9,5.6,2,29.6,29.5,29.4,0.00
2019,7,14,90,85.3,81,86,81.4,77,100,87.9,70,7,4.5,1,29.6,29.5,29.5,0.00
2019,7,15,95,84.7,79,82,78.8,72,100,84.6,56,17,5.3,0,29.6,29.5,29.5,0.00
2019,7,16,93,85.8,79,82,78.7,75,100,80.4,62,12,5.2,2,29.6,29.6,29.5,0.00
2019,7,17,97,89.4,82,86,80.1,77,100,75.4,53,13,7.6,3,29.6,29.6,29.5,0.00
2019,7,18,95,89.1,82,86,81.3,79,100,78.8,59,10,6.4,3,29.6,29.5,29.4,0.00
2019,7,19,99,91.2,84,86,82.5,81,100,77.4,60,14,6.9,3,29.5,29.5,29.4,0.00
2019,7,20,97,88.7,81,82,76.3,72,89,67.6,53,13,6.7,2,29.7,29.6,29.5,0.00
2019,7,21,97,86.3,81,82,78.8,73,100,80.4,56,12,6.1,2,29.7,29.6,29.5,0.00
2019,7,22,95,86.2,79,82,78.8,75,100,79.8,56,14,7.8,2,29.7,29.6,29.5,0.00
2019,7,23,95,84.5,81,84,78.2,73,100,82.4,52,9,6.0,2,29.6,29.5,29.5,0.00
2019,7,24,91,83.7,79,82,78.0,72,100,83.3,59,9,5.2,2,29.7,29.6,29.5,0.00
2019,7,25,90,82.8,79,82,79.9,75,100,92.0,66,14,5.9,1,29.7,29.6,29.6,0.00
2019,7,26,93,85.8,81,84,79.2,75,100,82.3,56,10,5.8,2,29.7,29.6,29.6,0.00
2019,7,27,95,87.5,82,82,78.8,73,100,76.3,56,12,6.7,2,29.7,29.6,29.5,0.00
2019,7,28,95,86.8,82,84,78.8,75,100,77.7,59,13,7.3,3,29.7,29.6,29.5,0.00
2019,7,29,95,88.2,82,86,78.6,73,100,74.3,59,13,7.7,2,29.7,29.6,29.5,0.00
2019,7,30,91,84.2,81,82,76.3,72,100,78.2,59,15,5.0,0,29.7,29.6,29.5,0.00
